author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ПИК;developer;https://www.cian.ru/sale/flat/297467964/;Москва;sale;flat;2;25;1;44.2;9709237;Крюково;Зеленоград;6.2;Зеленоград — Крюково;Зелёный парк
ПИК;developer;https://www.cian.ru/sale/flat/307597653/;Москва;sale;flat;2;24;1;32.3;9702596;Текстильщики;;;Стахановская;Волжский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306207375/;Москва;sale;flat;4;24;1;33.7;9747050;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306979985/;Москва;sale;flat;7;24;1;37.5;9740587;Тимирязевский;к3.6;к3.6;Окружная;Большая Академическая 85 ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306207164/;Москва;sale;flat;6;32;1;31.2;9737769;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306938938/;Москва;sale;flat;3;24;1;32.6;9713887;Текстильщики;Юго-Восточный ао;;Стахановская;Волжский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305377699/;Москва;sale;flat;16;17;1;32.6;9744792;Люблино;14.2;14.2;Братиславская;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306206691/;Москва;sale;flat;19;32;1;32.8;9727725;Западное Дегунино;Северный ао;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/307732356/;Москва;sale;flat;18;32;1;34.8;9735091;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306242016/;Москва;sale;flat;19;25;1;42.4;9834340;Крюково;Зеленоград;6.4;Зеленоград — Крюково;Зелёный парк
Самолет;developer;https://www.cian.ru/sale/flat/308650682/;Москва;sale;flat;8;8;1;46.97;9796110;;;9;Рассказовка;Квартал Западный ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305378646/;Москва;sale;flat;32;33;1;34.3;9846706;Люблино;14.1;14.1;Братиславская;Люблинский парк ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308654616/;Москва;sale;flat;8;16;1;35.5;9846655;;;к2.1;Коммунарка;Ольховый Квартал ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650667/;Москва;sale;flat;3;7;1;37.12;9839226;;;к2;Рассказовка;Квартал Западный ЖК
;;https://www.cian.ru/sale/flat/308762021/;Москва;sale;flat;2;16;1;36.5;9769457;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
А101;developer;https://www.cian.ru/sale/flat/308314454/;Москва;sale;flat;11;14;1;33.4;9847393;;;18.1.2;Бунинская аллея;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/308314537/;Москва;sale;flat;3;12;1;37.3;9810012;;;18.2.5;Бунинская аллея;Скандинавия ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652226/;Москва;sale;flat;13;15;1;46.92;9770876;;;16;Щербинка;Алхимово ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306987609/;Москва;sale;flat;13;17;1;43.4;9754410;;;1.2;Щербинка;Юнино ЖК
ID 116492;realtor;https://www.cian.ru/sale/flat/289461345/;Москва;sale;flat;16;16;1;38.5;9800000;Теплый Стан; Генерала Тюленева;25;Генерала Тюленева;
ПИК;developer;https://www.cian.ru/sale/flat/307329768/;Москва;sale;flat;2;32;1;34.9;9827979;Западное Дегунино;Северный ао;;Речной вокзал;Бусиновский Парк ЖК
ВСЁ ПРОСТО;real_estate_agent;https://www.cian.ru/sale/flat/308764937/;Москва;sale;flat;9;9;1;32.1;9900000;Чертаново Южное;Чертановская ;58К2;Улица Академика Янгеля;
ВЫБОР;developer;https://www.cian.ru/sale/flat/300605956/;Москва;sale;flat;8;19;1;42.5;9949250;;;;;Академик
Аквилон;developer;https://www.cian.ru/sale/flat/304055231/;Москва;sale;flat;2;23;1;41.3;9870659;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
ID 96700902;realtor;https://www.cian.ru/sale/flat/306021509/;Москва;sale;flat;7;14;1;39.1;9850000;Ярославский; Вешних Вод;2К6;ВДНХ;
А101;developer;https://www.cian.ru/sale/flat/306743817/;Москва;sale;flat;8;8;1;35.5;9943142;;;;Новомосковская;Дзен-кварталы ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306784586/;Москва;sale;flat;9;21;1;34.1;9923100;;;;Коммунарка;Новая Звезда ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/306784570/;Москва;sale;flat;13;21;1;35.7;9924600;;;;Коммунарка;Новая Звезда ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306208145/;Москва;sale;flat;12;24;1;34.4;9914320;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
ПИК;developer;https://www.cian.ru/sale/flat/306983711/;Москва;sale;flat;16;50;1;34.7;9909348;Северное Медведково;;1.5;Медведково;Полар ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914277/;Москва;sale;flat;15;17;1;38.97;9915655;Молжаниновский;;к6;Новоподрезково;Молжаниново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914664/;Москва;sale;flat;6;17;1;45.6;9948316;;;15;Летово;Эко Бунино ЖК
ID 504427;unknown;https://www.cian.ru/sale/flat/308141536/;Москва;sale;flat;1;16;1;40.1;9900000;Орехово-Борисово Северное; Маршала Захарова;11;Орехово;
Ташир;developer;https://www.cian.ru/sale/flat/308832430/;Москва;sale;flat;13;19;1;31.6;;Можайский;;;Молодёжная;Стеллар Сити ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306208720/;Москва;sale;flat;20;25;1;43.3;9918254;Крюково;Зеленоград;6.4;Зеленоград — Крюково;Зелёный парк
Самолет;developer;https://www.cian.ru/sale/flat/308654558/;Москва;sale;flat;5;16;1;35.2;9879584;;;к2.2;Коммунарка;Ольховый Квартал ЖК
А101;developer;https://www.cian.ru/sale/flat/306747857/;Москва;sale;flat;6;8;1;36.3;9913857;;;к2.3;Бунинская аллея;Бунинские Кварталы ЖК
;;https://www.cian.ru/sale/flat/308762023/;Москва;sale;flat;2;16;1;34.79;9929732;поселок Газопровод; Лесные Поляны 5-я;2;Корниловская;Смарт Гарден ЖК
А101;developer;https://www.cian.ru/sale/flat/306738311/;Москва;sale;flat;2;9;1;32.5;9882990;;;25.4;Бунинская аллея;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/308314034/;Москва;sale;flat;3;13;1;38.8;9927562;;;18.1.4;Бунинская аллея;Скандинавия ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652180/;Москва;sale;flat;5;15;1;35.56;9897247;;;к10;Щербинка;Алхимово ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308652157/;Москва;sale;flat;4;9;1;43.27;9932046;;;15;Щербинка;Алхимово ЖК
Ташир;developer;https://www.cian.ru/sale/flat/304066781/;Москва;sale;flat;14;19;1;31.0;;Можайский;;;Молодёжная;Стеллар Сити ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304057774/;Москва;sale;flat;19;20;1;36.1;9885010;;;3;Филатов Луг;Город-парк Первый Московский
ПИК;developer;https://www.cian.ru/sale/flat/305377708/;Москва;sale;flat;13;17;1;32.7;9943743;Люблино;14.6;14.6;Братиславская;Люблинский парк ЖК
;;https://www.cian.ru/sale/flat/294904309/;Москва;sale;flat;17;18;1;30.8;9948400;Останкинский;Березовая аллея;19к2;Ботанический сад;Апарт-комплекс Легендарный квартал
;;https://www.cian.ru/sale/flat/294904316/;Москва;sale;flat;15;18;1;32.9;9886450;Останкинский;Березовая аллея;19к1;Ботанический сад;Апарт-комплекс Легендарный квартал
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/307967252/;Москва;sale;flat;8;14;1;38.6;10000000;Южное Бутово;3-й мкр;3-й мкр;Алма-Атинская;
Самолет Плюс Бабушкинская;real_estate_agent;https://www.cian.ru/sale/flat/305922857/;Москва;sale;flat;15;16;1;35.0;10000000;Нижегородский;Нижегородская ;70К3;Калитники;
Галант;real_estate_agent;https://www.cian.ru/sale/flat/306365247/;Москва;sale;flat;3;12;1;38.7;10000000;Бибирево; Лескова;30;Бибирево;
EuroDoma;real_estate_agent;https://www.cian.ru/sale/flat/300789035/;Москва;sale;flat;3;12;1;36.0;9990000;Бабушкинский; Летчика Бабушкина;29К3;Бабушкинская;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/307482485/;Москва;sale;flat;7;9;1;34.0;9950000;Чертаново Центральное;Днепропетровская ;5К5;Южная;
Ордер;real_estate_agent;https://www.cian.ru/sale/flat/298431321/;Москва;sale;flat;2;17;1;36.2;9950000;Бирюлево Восточное;Загорьевская ;21к1;Домодедовская;
Ордер;real_estate_agent;https://www.cian.ru/sale/flat/298373961/;Москва;sale;flat;4;9;1;32.6;9950000;Отрадное;Северный бульвар;8;Отрадное;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/302955097/;Москва;sale;flat;3;12;1;39.0;9999000;Преображенское;2-я Пугачевская ;9К1;Преображенская площадь;
Аквилон;developer;https://www.cian.ru/sale/flat/304054402/;Москва;sale;flat;2;23;1;42.7;10006437;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Самолет;developer;https://www.cian.ru/sale/flat/308655597/;Москва;sale;flat;13;16;1;34.3;10023638;;;5с1;Румянцево;Тропарево Парк
Татьяна Бекетова;realtor;https://www.cian.ru/sale/flat/308200335/;Москва;sale;flat;16;17;1;40.0;9950000;Некрасовка;Рождественская ;32;Некрасовка;Некрасовка-Парк
А101;developer;https://www.cian.ru/sale/flat/306743824/;Москва;sale;flat;4;11;1;37.7;10007270;;;;Новомосковская;Дзен-кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306743109/;Москва;sale;flat;2;16;1;38.9;10025043;;;3.3;Новомосковская;Дзен-кварталы ЖК
ID 13412164;homeowner;https://www.cian.ru/sale/flat/308917438/;Москва;sale;flat;6;17;1;39.0;10000000;Некрасовка;проспект Защитников Москвы;1;Некрасовка;
ПИК;developer;https://www.cian.ru/sale/flat/306203250/;Москва;sale;flat;15;24;1;36.4;10047273;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
ПИК;developer;https://www.cian.ru/sale/flat/306208231/;Москва;sale;flat;2;24;1;33.4;10026813;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
ПИК;developer;https://www.cian.ru/sale/flat/304603749/;Москва;sale;flat;8;30;1;33.3;10086603;Гольяново;;1.3;Черкизовская;2-й Иртышский ЖК
Аквилон;developer;https://www.cian.ru/sale/flat/306727553/;Москва;sale;flat;3;23;1;32.1;10077089;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
А101;developer;https://www.cian.ru/sale/flat/306743111/;Москва;sale;flat;11;16;1;33.3;10143946;;;3.3;Новомосковская;Дзен-кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305377443/;Москва;sale;flat;8;30;1;37.5;10131187;Гольяново;;1.3;Черкизовская;2-й Иртышский ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/291725773/;Москва;sale;flat;4;28;1;36.3;10055100;Отрадное;Отрадная ;4А;Отрадное;Малевич
ПИК;developer;https://www.cian.ru/sale/flat/306203239/;Москва;sale;flat;13;24;1;36.6;10136516;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
ПИК;developer;https://www.cian.ru/sale/flat/306208127/;Москва;sale;flat;6;24;1;35.2;10079414;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
ПИК;developer;https://www.cian.ru/sale/flat/306206672/;Москва;sale;flat;3;32;1;36.6;10082055;Западное Дегунино;Северный ао;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306207555/;Москва;sale;flat;5;32;1;37.7;10115098;Западное Дегунино;Северный ао;;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305378332/;Москва;sale;flat;24;33;1;32.6;10118648;Люблино;14.1;14.1;Братиславская;Люблинский парк ЖК
А101;developer;https://www.cian.ru/sale/flat/306743981/;Москва;sale;flat;6;9;1;37.5;10144407;;;2.4;Новомосковская;Дзен-кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650663/;Москва;sale;flat;7;7;1;38.92;10080668;;;к2;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650664/;Москва;sale;flat;2;7;1;48.36;10058220;;;к2;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650621/;Москва;sale;flat;2;5;1;43.9;10141321;;;3;Рассказовка;Квартал Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308648543/;Москва;sale;flat;6;14;1;41.52;10133502;;;к19;Щербинка;Остафьево ЖК
А101;developer;https://www.cian.ru/sale/flat/306738312/;Москва;sale;flat;2;9;1;33.8;10052390;;;25.4;Бунинская аллея;Скандинавия ЖК
ID 74640511;realtor;https://www.cian.ru/sale/flat/307346097/;Москва;sale;flat;1;9;1;32.0;10100000;Нагорный;Балаклавский проспект;4К5;Чертановская;
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/306642309/;Москва;sale;flat;4;17;1;34.3;10148783;;;;Мичуринец;Переделкино Ближнее Город-парк
;;https://www.cian.ru/sale/flat/307455524/;Москва;sale;flat;3;25;1;38.04;10067286;Люблино;Юго-Восточный ао;к27;Перерва;Светлый Мир Станция Л ЖК
Александр Силантьев;realtor;https://www.cian.ru/sale/flat/308636976/;Москва;sale;flat;13;24;1;39.0;10200000;; Бачуринская;13;Новомосковская;Новая Звезда
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/298213552/;Москва;sale;flat;2;17;1;37.3;10200000;Дмитровский;Клязьминская ;5К1;Грачёвская;
Эксклюзив Хоум;real_estate_agent;https://www.cian.ru/sale/flat/307780615/;Москва;sale;flat;2;25;1;33.5;10200000;Люблино;Люблинская ;72Ак2;Депо;Люблинский парк
ПИК;developer;https://www.cian.ru/sale/flat/306207465/;Москва;sale;flat;14;32;1;37.7;10202750;Западное Дегунино;;;Речной вокзал;Бусиновский Парк ЖК
;;https://www.cian.ru/sale/flat/299212948/;Москва;sale;flat;16;18;1;31.5;10174500;Останкинский;Березовая аллея;19к4;Ботанический сад;Апарт-комплекс Легендарный квартал
Самолет;developer;https://www.cian.ru/sale/flat/308913354/;Москва;sale;flat;10;16;1;28.86;10216757;Бирюлево Восточное;;к2;Орехово;Квартал Герцена ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306255169/;Москва;sale;flat;19;19;1;34.2;10231990;Митино;Северо-Западный ао;2.4;Пятницкое шоссе;Митинский Лес ЖК
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297843444/;Москва;sale;flat;14;14;1;37.3;10197820;; 3-я Нововатутинская;;Кедровая;Новые Ватутинки, мкр. Центральный
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307207836/;Москва;sale;flat;3;20;1;41.6;10326756;;;3;Филатов Луг;Город-парк Первый Московский
Самолет;developer;https://www.cian.ru/sale/flat/308654605/;Москва;sale;flat;10;16;1;33.1;10304560;;;к2.1;Коммунарка;Ольховый Квартал ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650661/;Москва;sale;flat;1;5;1;44.43;10263520;;;к2;Рассказовка;Квартал Западный ЖК
А101;developer;https://www.cian.ru/sale/flat/306738316/;Москва;sale;flat;2;13;1;36.5;10330303;;;25.4;Бунинская аллея;Скандинавия ЖК
Sezar Group;developer;https://www.cian.ru/sale/flat/307238059/;Москва;sale;flat;19;22;1;36.3;10345500;;бульвар Андрея Тарковского;10;Рассказовка;Рассказово
INGRAD;developer;https://www.cian.ru/sale/flat/304080152/;Москва;sale;flat;9;22;1;36.2;10286808;;;к5;Филатов Луг;Филатов Луг ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307207511/;Москва;sale;flat;12;22;1;40.9;10336447;;;к4;Рассказовка;Город-парк Первый Московский
Аквилон;developer;https://www.cian.ru/sale/flat/306728115/;Москва;sale;flat;2;23;1;45.2;10422794;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Самолет;developer;https://www.cian.ru/sale/flat/308660167/;Москва;sale;flat;16;23;1;48.37;10447841;;;к2.3;Румянцево;Тропарево Парк
А101;developer;https://www.cian.ru/sale/flat/306743123/;Москва;sale;flat;7;16;1;38.4;10434044;;;3.3;Новомосковская;Дзен-кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/308161236/;Москва;sale;flat;6;17;1;33.4;10421208;;;7.1.2;Прокшино;Прокшино ЖК
ПИК;developer;https://www.cian.ru/sale/flat/307619668/;Москва;sale;flat;29;30;1;36.0;10392191;Гольяново;;1.3;Черкизовская;2-й Иртышский ЖК
1-й ДСК;developer;https://www.cian.ru/sale/flat/307276557/;Москва;sale;flat;2;16;1;35.9;10367920;;;;Тёплый Стан;1-й Ясеневский ЖК
А101;developer;https://www.cian.ru/sale/flat/306743933/;Москва;sale;flat;10;10;1;33.2;10387218;;;1.4;Новомосковская;Дзен-кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/305378459/;Москва;sale;flat;13;33;1;36.2;10446596;Люблино;14.1;14.1;Братиславская;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306203232/;Москва;sale;flat;11;24;1;37.6;10420463;Западное Дегунино;проезд Проектируемый № 7536;;Речной вокзал;Бусиновский парк
Самолет;developer;https://www.cian.ru/sale/flat/308914639/;Москва;sale;flat;16;20;1;43.0;10447086;;;15;Летово;Эко Бунино ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304057053/;Москва;sale;flat;15;19;1;35.5;10372470;;;9-я фаза;Филатов Луг;Первый Московский ЖК
ЛСР;developer;https://www.cian.ru/sale/flat/303896590/;Москва;sale;flat;4;24;1;33.8;10388294;Солнцево;Производственная ;;Солнцево;Лучи
А101;developer;https://www.cian.ru/sale/flat/306738555/;Москва;sale;flat;15;17;1;33.4;10414948;;;25.2;Бунинская аллея;Скандинавия ЖК
ПИК;developer;https://www.cian.ru/sale/flat/308370931/;Москва;sale;flat;12;33;1;34.08;10418801;Чертаново Южное;;4;Красный Строитель;Ютаново ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650619/;Москва;sale;flat;2;6;1;46.6;10358554;;;3;Рассказовка;Квартал Западный ЖК
А101;developer;https://www.cian.ru/sale/flat/306747036/;Москва;sale;flat;4;17;1;33.8;10442611;;;к3.4;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306746751/;Москва;sale;flat;3;7;1;35.6;10395271;;;6.1;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306742669/;Москва;sale;flat;10;17;1;34.1;10443943;;;к11.2.2;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/306744115/;Москва;sale;flat;10;21;1;33.5;10420912;;;4.2;Новомосковская;Дзен-кварталы ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/307207780/;Москва;sale;flat;14;19;1;48.1;10387603;;;;;Город-парк Первый Московский
ПИК;developer;https://www.cian.ru/sale/flat/306207802/;Москва;sale;flat;2;20;1;35.43;10379218;Западное Дегунино;;1.3;Речной вокзал;Бусиновский Парк ЖК
INGRAD;developer;https://www.cian.ru/sale/flat/304079915/;Москва;sale;flat;19;22;1;37.9;10363948;;;к6;Филатов Луг;Филатов Луг ЖК
;;https://www.cian.ru/sale/flat/299212958/;Москва;sale;flat;16;18;1;31.3;10422900;Останкинский;Березовая аллея;19к1;Ботанический сад;Апарт-комплекс Легендарный квартал
Алевтина Старжевич;realtor;https://www.cian.ru/sale/flat/308548529/;Москва;sale;flat;4;9;1;35.0;10500000;Кузьминки;Зеленодольская ;11/16;Окская;
CENTURY 21 Перспектива;real_estate_agent;https://www.cian.ru/sale/flat/308467372/;Москва;sale;flat;12;18;1;39.8;10500000;Выхино-Жулебино;Пронская ;11К2;Лермонтовский проспект;
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/308454655/;Москва;sale;flat;2;14;1;45.1;10500000;; Омская;8;Аэропорт Внуково;
ID 1580;realtor;https://www.cian.ru/sale/flat/305738740/;Москва;sale;flat;3;9;1;31.9;10500000;Савеловский;Башиловская ;1К1;Савёловская;
ID 117094089;realtor;https://www.cian.ru/sale/flat/302598541/;Москва;sale;flat;6;18;1;42.0;10490000;Бирюлево Восточное;6-я Радиальная ;7/6к1;Царицыно;Царицыно-2
Миэль Офис на Юго-Западе;real_estate_agent;https://www.cian.ru/sale/flat/299987453/;Москва;sale;flat;13;14;1;37.7;10500000;Чертаново Южное;Россошанская ;4К2;Красный Строитель;
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/308803683/;Москва;sale;flat;12;16;1;38.7;10500000;;;5с3;Румянцево;Тропарево Парк
1-й ДСК;developer;https://www.cian.ru/sale/flat/307276546/;Москва;sale;flat;11;16;1;33.8;10545600;;;;Тёплый Стан;1-й Ясеневский ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308914267/;Москва;sale;flat;8;15;1;49.35;10477700;Молжаниновский;;к6;Новоподрезково;Молжаниново ЖК
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/291725760/;Москва;sale;flat;7;28;1;34.5;10453500;Отрадное;Отрадная ;4А;Отрадное;Малевич
ПИК;developer;https://www.cian.ru/sale/flat/306291201/;Москва;sale;flat;2;17;1;35.9;10542250;Люблино;14.2;14.2;Братиславская;Люблинский парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306208001/;Москва;sale;flat;2;32;1;37.51;10503662;Западное Дегунино;;1.4;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306979948/;Москва;sale;flat;21;24;1;43.0;10497374;Тимирязевский;к3.6;к3.6;Окружная;Большая Академическая 85 ЖК
А101;developer;https://www.cian.ru/sale/flat/306743542/;Москва;sale;flat;9;12;1;35.9;10470738;;;3.2;Новомосковская;Дзен-кварталы ЖК
Sezar Group;developer;https://www.cian.ru/sale/flat/304976355/;Москва;sale;flat;20;22;1;36.5;10475500;;бульвар Андрея Тарковского;10;Рассказовка;Рассказово
Самолет;developer;https://www.cian.ru/sale/flat/308914741/;Москва;sale;flat;21;22;1;40.28;10496846;;;14.1;Летово;Эко Бунино ЖК
Владимир Тарасов;realtor;https://www.cian.ru/sale/flat/307274617/;Москва;sale;flat;5;9;1;32.5;10500000;Кунцево;Молодогвардейская ;1К1;Кунцевская;
Стройинвест;representative_developer;https://www.cian.ru/sale/flat/306834678/;Москва;sale;flat;17;25;1;41.3;10478030;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
ЛСР;developer;https://www.cian.ru/sale/flat/303896605/;Москва;sale;flat;4;24;1;34.7;10536897;Солнцево;Производственная ;;Солнцево;Лучи
ЛСР;developer;https://www.cian.ru/sale/flat/303230592/;Москва;sale;flat;3;24;1;33.1;10468139;Солнцево;Производственная ;;Солнцево;Лучи
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307673857/;Москва;sale;flat;2;17;1;38.0;10500000;Марьино; Перерва;31;Братиславская;
Марина Гученко;realtor;https://www.cian.ru/sale/flat/308074763/;Москва;sale;flat;8;16;1;36.0;10500000;Лианозово;Новгородская ;10К1;Алтуфьево;
Стройинвест;representative_developer;https://www.cian.ru/sale/flat/306834621/;Москва;sale;flat;21;25;1;41.5;10528650;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
1-й ДСК;developer;https://www.cian.ru/sale/flat/306379487/;Москва;sale;flat;2;14;1;29.3;10548000;;;1;Саларьево;1-й Саларьевский ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308650658/;Москва;sale;flat;2;5;1;45.09;10543995;;;к2;Рассказовка;Квартал Западный ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306983237/;Москва;sale;flat;16;50;1;36.0;10598688;Северное Медведково;;1.5;Медведково;Полар ЖК
Колди;developer;https://www.cian.ru/sale/flat/307511110/;Москва;sale;flat;4;21;1;35.53;10582809;Нижегородский;;;Калитники;Н'айс Лофт ЖК
ЛСР;developer;https://www.cian.ru/sale/flat/303896603/;Москва;sale;flat;4;24;1;35.8;10647313;Солнцево;Производственная ;;Солнцево;Лучи
Самолет;developer;https://www.cian.ru/sale/flat/308654827/;Москва;sale;flat;13;16;1;30.4;10565556;;;к18-19;Летово;Эко Бунино ЖК
;;https://www.cian.ru/sale/flat/307197040/;Москва;sale;flat;16;19;1;35.3;10646444;;;;Рассказовка;Городские Истории ЖК
;;https://www.cian.ru/sale/flat/307196975/;Москва;sale;flat;5;19;1;36.49;10574692;;;;Рассказовка;Городские Истории ЖК
А101;developer;https://www.cian.ru/sale/flat/306747083/;Москва;sale;flat;6;8;1;36.2;10583939;;;к3.4;Бунинская аллея;Бунинские Кварталы ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/303401234/;Москва;sale;flat;6;23;1;45.9;10571000;;;;Филатов Луг;Детали ЖК
А101;developer;https://www.cian.ru/sale/flat/306743970/;Москва;sale;flat;9;10;1;33.2;10634890;;;2.4;Новомосковская;Дзен-кварталы ЖК
ПИК;developer;https://www.cian.ru/sale/flat/308663694/;Москва;sale;flat;15;17;1;34.4;10641777;Люблино;14.2;14.2;Братиславская;Люблинский парк ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304056301/;Москва;sale;flat;13;20;1;40.2;10590993;;;к2;Новопеределкино;Город-парк Первый Московский
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/304947591/;Москва;sale;flat;3;5;1;32.0;10699999;Москворечье-Сабурово;Каширское шоссе;54К2;Москворечье;
RSGrealty;real_estate_agent;https://www.cian.ru/sale/flat/297947487/;Москва;sale;flat;5;9;1;30.8;10700000;Даниловский;Малая Тульская ;8;Тульская;
Дом  Маркет;real_estate_agent;https://www.cian.ru/sale/flat/308226111/;Москва;sale;flat;4;9;1;33.2;10700000;Ростокино;Будайский проезд;2;Ростокино;
ПИК;developer;https://www.cian.ru/sale/flat/308964234/;Москва;sale;flat;2;12;1;31.7;10672755;Москворечье-Сабурово;;1.4;Каширская;Москворечье ЖК
Основа;developer;https://www.cian.ru/sale/flat/299292661/;Москва;sale;flat;4;36;1;36.8;10708800;Ярославский;проспект Мира;222;Ростокино;МИРАПОЛИС
Самолет;developer;https://www.cian.ru/sale/flat/308649016/;Москва;sale;flat;2;14;1;46.5;10714157;; Аэростатная;12к1;Рассказовка;Новое Внуково
ПИК;developer;https://www.cian.ru/sale/flat/306207978/;Москва;sale;flat;28;32;1;37.18;10725909;Западное Дегунино;;1.4;Речной вокзал;Бусиновский Парк ЖК
ПИК;developer;https://www.cian.ru/sale/flat/306980813/;Москва;sale;flat;23;33;1;35.1;10698339;Алтуфьевский;;2.2;Дегунино;Алтуфьевское 53 ЖК
Sezar Group;developer;https://www.cian.ru/sale/flat/304976497/;Москва;sale;flat;11;22;1;37.5;10687500;;бульвар Андрея Тарковского;10;Рассказовка;Рассказово
1-й ДСК;developer;https://www.cian.ru/sale/flat/305886297/;Москва;sale;flat;11;14;1;28.2;10696260;Молжаниновский;Ленинградское шоссе;228к5;Химки;1-й Ленинградский
Колди;developer;https://www.cian.ru/sale/flat/307116298/;Москва;sale;flat;2;21;1;34.88;10703241;Нижегородский;;;Калитники;Н'айс Лофт ЖК
