author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://www.cian.ru/sale/flat/293510493/,8,22,2,87.2,38000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/308629847/,26,41,2,46.0,21500000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307314658/,2,19,2,60.7,20000000.0,Москва-Товарная
real_estate_agent,https://www.cian.ru/sale/flat/304188651/,8,8,2,49.2,21500000.0,Чкаловская
homeowner,https://www.cian.ru/sale/flat/307810393/,9,9,2,60.0,18000000.0,Химки
homeowner,https://www.cian.ru/sale/flat/307631693/,19,45,2,66.0,16250000.0,Селигерская
realtor,https://www.cian.ru/sale/flat/302305116/,6,7,2,43.0,8500000.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306775171/,7,7,2,44.5,9031275.0,Нахабино
developer,https://www.cian.ru/sale/flat/287296842/,3,3,2,53.5,9095000.0,
developer,https://www.cian.ru/sale/flat/294217844/,2,3,2,58.5,9009000.0,
developer,https://www.cian.ru/sale/flat/308913286/,6,30,2,34.96,9187934.0,Орехово
realtor,https://www.cian.ru/sale/flat/307335449/,9,9,2,33.7,9500000.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/296470480/,8,9,2,44.0,9599999.0,Новогиреево
developer,https://www.cian.ru/sale/flat/287742395/,3,20,2,34.8,9570000.0,Новодачная
developer,https://www.cian.ru/sale/flat/306775101/,3,7,2,51.3,9649530.0,Нахабино
developer,https://www.cian.ru/sale/flat/306775084/,2,7,2,51.7,9611030.0,Нахабино
developer,https://www.cian.ru/sale/flat/298379326/,1,3,2,63.0,9639000.0,
developer,https://www.cian.ru/sale/flat/298379256/,3,3,2,63.1,9654300.0,
developer,https://www.cian.ru/sale/flat/291103097/,3,3,2,63.1,9654300.0,
developer,https://www.cian.ru/sale/flat/294217857/,3,3,2,63.1,9654300.0,
real_estate_agent,https://www.cian.ru/sale/flat/294453097/,9,9,2,45.0,9750000.0,Выхино
real_estate_agent,https://www.cian.ru/sale/flat/308525903/,5,9,2,38.1,9900000.0,Щёлковская
unknown,https://www.cian.ru/sale/flat/304044264/,8,9,2,44.8,9900000.0,Щёлковская
developer,https://www.cian.ru/sale/flat/301203145/,2,3,2,63.6,9858000.0,
real_estate_agent,https://www.cian.ru/sale/flat/302338028/,4,12,2,50.0,9950000.0,Юго-Восточная
real_estate_agent,https://www.cian.ru/sale/flat/306856837/,12,12,2,44.6,9990000.0,Моссельмаш
developer,https://www.cian.ru/sale/flat/308653578/,1,7,2,57.68,10007856.0,Новоподрезково
realtor,https://www.cian.ru/sale/flat/308301835/,12,12,2,44.6,9990000.0,Моссельмаш
realtor,https://www.cian.ru/sale/flat/309033691/,1,9,2,37.7,10200000.0,Щукинская
developer,https://www.cian.ru/sale/flat/308652517/,12,16,2,32.17,10214168.0,Орехово
developer,https://www.cian.ru/sale/flat/308816933/,1,17,2,51.6,10427792.0,Щербинка
real_estate_agent,https://www.cian.ru/sale/flat/303855849/,10,12,2,38.2,10500000.0,Перово
real_estate_agent,https://www.cian.ru/sale/flat/306061550/,17,17,2,60.0,10499900.0,Щербинка
real_estate_agent,https://www.cian.ru/sale/flat/305952688/,11,14,2,39.6,10500000.0,Медведково
developer,https://www.cian.ru/sale/flat/306969549/,15,17,2,50.6,10489228.0,Щербинка
realtor,https://www.cian.ru/sale/flat/306229226/,8,9,2,44.0,15500000.0,Савёловская
realtor,https://www.cian.ru/sale/flat/308493653/,1,5,2,38.8,9850000.0,Сходненская
real_estate_agent,https://www.cian.ru/sale/flat/307089602/,31,40,2,79.1,30500000.0,Ховрино
real_estate_agent,https://www.cian.ru/sale/flat/297469215/,8,9,2,64.2,76600000.0,Маяковская
realtor,https://www.cian.ru/sale/flat/307495517/,8,9,2,44.0,14700000.0,Отрадное
developer,https://www.cian.ru/sale/flat/307196512/,4,20,2,36.0,14260428.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/303137027/,2,5,2,106.0,155000000.0,Площадь Революции
real_estate_agent,https://www.cian.ru/sale/flat/293704749/,4,38,2,65.0,23000000.0,Ростокино
developer,https://www.cian.ru/sale/flat/294328857/,3,6,2,124.3,270980000.0,Чистые пруды
homeowner,https://www.cian.ru/sale/flat/308498116/,13,47,2,51.0,32950000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/306378692/,10,24,2,43.0,21000000.0,
developer,https://www.cian.ru/sale/flat/298380230/,8,19,2,57.7,28388400.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/308489848/,5,9,2,87.0,49900000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/301635513/,6,10,2,54.2,26500000.0,Киевская
developer,https://www.cian.ru/sale/flat/308969243/,2,16,2,85.4,63196000.0,Мичуринский проспект
real_estate_agent,https://www.cian.ru/sale/flat/305931055/,9,11,2,57.0,49000000.0,Лужники
developer,https://www.cian.ru/sale/flat/308969075/,7,19,2,55.8,32062680.0,Мнёвники
real_estate_agent,https://www.cian.ru/sale/flat/307844219/,7,78,2,62.0,43500000.0,Москва-Сити
unknown,https://www.cian.ru/sale/flat/308703542/,5,12,2,46.0,10500000.0,Пражская
developer,https://www.cian.ru/sale/flat/297367276/,2,8,2,49.7,10491670.0,Алтуфьево
real_estate_agent,https://www.cian.ru/sale/flat/307456438/,11,12,2,52.8,10600000.0,Новогиреево
real_estate_agent,https://www.cian.ru/sale/flat/308742525/,3,9,2,43.6,10698000.0,Выхино
real_estate_agent,https://www.cian.ru/sale/flat/307606054/,1,17,2,54.0,10790000.0,Грачёвская
developer,https://www.cian.ru/sale/flat/308914367/,1,16,2,51.83,10839778.0,Новоподрезково
homeowner,https://www.cian.ru/sale/flat/303504681/,1,9,2,47.2,10850000.0,Братиславская
developer,https://www.cian.ru/sale/flat/306969277/,8,11,2,54.0,10897739.0,Щербинка
realtor,https://www.cian.ru/sale/flat/294365430/,1,9,2,43.1,10800000.0,Пражская
developer,https://www.cian.ru/sale/flat/306969282/,3,17,2,54.5,10887137.0,Щербинка
developer,https://www.cian.ru/sale/flat/297367503/,2,8,2,49.0,10770200.0,Алтуфьево
homeowner,https://www.cian.ru/sale/flat/306090300/,1,9,2,44.1,10800000.0,Бибирево
realtor,https://www.cian.ru/sale/flat/308838120/,5,12,2,39.2,10900000.0,Кантемировская
developer,https://www.cian.ru/sale/flat/308914148/,8,16,2,51.89,11027352.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/308913208/,10,16,2,42.88,11002001.0,Орехово
developer,https://www.cian.ru/sale/flat/306980044/,16,24,2,46.2,11073446.0,Окружная
developer,https://www.cian.ru/sale/flat/306969732/,2,11,2,57.4,11060750.0,Щербинка
developer,https://www.cian.ru/sale/flat/308653389/,14,16,2,53.86,11134276.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/293803976/,3,36,2,38.3,11183600.0,Ростокино
developer,https://www.cian.ru/sale/flat/308063655/,2,18,2,39.8,11144000.0,Шоссе Энтузиастов
real_estate_agent,https://www.cian.ru/sale/flat/308362463/,21,37,2,60.1,23900000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/308968765/,2,9,2,87.9,146485350.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/307970936/,3,5,2,44.3,47900000.0,Новокузнецкая
developer,https://www.cian.ru/sale/flat/308071116/,2,15,2,40.94,18629584.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/305738210/,18,79,2,71.8,49500000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/308416300/,8,9,2,42.8,29005560.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/308239254/,12,19,2,84.0,59000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/306658016/,11,23,2,44.1,21442875.0,Озёрная
real_estate_agent,https://www.cian.ru/sale/flat/304872335/,6,13,2,120.2,90150000.0,Смоленская
developer,https://www.cian.ru/sale/flat/306783471/,3,5,2,178.6,150400000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/306652887/,9,68,2,92.0,110000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/306067906/,2,57,2,40.53,26210751.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/307196427/,12,22,2,52.0,19900000.0,Стрешнево
developer,https://www.cian.ru/sale/flat/306658058/,2,8,2,63.6,96083064.0,Тургеневская
real_estate_agent,https://www.cian.ru/sale/flat/305754536/,36,79,2,83.2,120000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/304303445/,3,5,2,38.1,17430750.0,Владыкино
developer,https://www.cian.ru/sale/flat/302839441/,6,21,2,73.2,46900996.0,Чкаловская
realtor,https://www.cian.ru/sale/flat/306818342/,32,39,2,48.5,32999000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/304491113/,11,13,2,81.9,43500000.0,Раменки
developer,https://www.cian.ru/sale/flat/308017401/,8,17,2,71.8,46626920.0,Филёвский парк
real_estate_agent,https://www.cian.ru/sale/flat/308999937/,19,41,2,71.0,46500000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/305603331/,4,27,2,65.91,44571000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/303761033/,31,65,2,51.1,50000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/304287538/,3,8,2,50.0,72000000.0,Новокузнецкая
developer,https://www.cian.ru/sale/flat/307274474/,2,9,2,54.3,11887465.0,Аннино
real_estate_agent,https://www.cian.ru/sale/flat/307887661/,5,25,2,65.8,38500000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/308342683/,4,8,2,46.8,24390000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/299852244/,16,29,2,65.2,25687170.0,Сокол
realtor,https://www.cian.ru/sale/flat/307156518/,5,13,2,59.8,16350000.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/296565916/,4,8,2,65.0,39900000.0,Маяковская
developer,https://www.cian.ru/sale/flat/307999759/,5,59,2,35.2,14245440.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/308886354/,25,28,2,57.9,33200000.0,Раменки
developer,https://www.cian.ru/sale/flat/308811746/,7,21,2,50.28,11173976.0,Калитники
developer,https://www.cian.ru/sale/flat/306566186/,3,14,2,90.0,83890000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/298547671/,4,22,2,66.0,34500000.0,Молодёжная
developer,https://www.cian.ru/sale/flat/303224289/,16,34,2,42.4,22349040.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/306079971/,15,20,2,79.4,29870000.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/306924872/,10,12,2,44.0,10800000.0,Грачёвская
developer,https://www.cian.ru/sale/flat/306675154/,7,9,2,69.9,69134455.0,Китай-город
real_estate_agent,https://www.cian.ru/sale/flat/298907222/,1,12,2,54.8,14200000.0,Перово
developer,https://www.cian.ru/sale/flat/308473239/,2,27,2,49.5,21208325.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/308399584/,6,9,2,52.3,35000000.0,Киевская
developer,https://www.cian.ru/sale/flat/302037458/,2,46,2,63.8,44757291.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/299244228/,4,9,2,47.0,24900000.0,Технопарк
developer,https://www.cian.ru/sale/flat/301158827/,7,28,2,41.3,17106460.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/307945716/,3,8,2,55.5,24000000.0,Университет
developer,https://www.cian.ru/sale/flat/303506216/,9,34,2,39.2,17918320.0,Нагорная
developer,https://www.cian.ru/sale/flat/301551563/,14,34,2,59.1,23468610.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/282592114/,2,7,2,45.5,31500000.0,Павелецкая
developer,https://www.cian.ru/sale/flat/302850243/,21,28,2,52.9,24863000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/308894978/,13,17,2,67.7,27700000.0,Автозаводская
developer,https://www.cian.ru/sale/flat/308902252/,9,21,2,74.2,36448375.0,Щукинская
real_estate_agent,https://www.cian.ru/sale/flat/296403571/,4,8,2,64.0,39900000.0,Маяковская
developer,https://www.cian.ru/sale/flat/308353694/,3,21,2,48.1,15680600.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/309079401/,2,21,2,60.0,25000000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/302644494/,4,4,2,80.0,36500000.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/308710234/,8,19,2,64.0,29800000.0,Белокаменная
real_estate_agent,https://www.cian.ru/sale/flat/304194999/,4,10,2,88.0,74000000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/308009678/,12,17,2,57.8,27927000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/307113534/,16,19,2,45.8,32000000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/302676760/,14,41,2,48.0,31500000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/302999320/,4,8,2,69.8,66216004.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/281250233/,7,21,2,62.0,31500000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/309069864/,4,13,2,65.0,29990000.0,Академическая
real_estate_agent,https://www.cian.ru/sale/flat/306837240/,5,6,2,94.0,99000000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/306015204/,1,5,2,58.8,24400000.0,Марксистская
real_estate_agent,https://www.cian.ru/sale/flat/302534155/,2,8,2,77.2,110000000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/307680453/,7,36,2,84.3,57000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/306305531/,24,24,2,72.0,29800000.0,Воронцовская
realtor,https://www.cian.ru/sale/flat/309116538/,11,22,2,80.0,34899000.0,Зюзино
real_estate_agent,https://www.cian.ru/sale/flat/304167790/,3,6,2,71.4,38500000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/304963966/,3,12,2,65.6,82000000.0,Ломоносовский проспект
realtor,https://www.cian.ru/sale/flat/307874387/,5,33,2,44.9,28990000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/301520504/,2,21,2,116.0,140000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/304180924/,10,27,2,75.6,32000000.0,Озёрная
developer,https://www.cian.ru/sale/flat/305610661/,4,27,3,88.68,59872000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/307500734/,5,7,3,125.3,100000000.0,Матвеевская
real_estate_agent,https://www.cian.ru/sale/flat/294618539/,3,14,3,72.0,38000000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/303957847/,8,15,3,92.1,96705000.0,Минская
developer,https://www.cian.ru/sale/flat/307195955/,18,26,3,78.2,30537647.0,Соколиная гора
real_estate_agent,https://www.cian.ru/sale/flat/307756541/,13,22,3,72.9,41900000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/297042900/,3,10,3,173.6,165000000.0,Белорусская
developer,https://www.cian.ru/sale/flat/308422174/,4,52,3,64.7,33660175.0,
real_estate_agent,https://www.cian.ru/sale/flat/299611000/,21,36,3,86.5,48900000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/308900664/,2,21,3,66.59,14137723.0,Калитники
developer,https://www.cian.ru/sale/flat/308309968/,15,48,3,74.5,24696005.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/307307503/,8,21,3,105.4,80000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/306706891/,26,30,3,122.4,48900000.0,Дубровка
developer,https://www.cian.ru/sale/flat/308079853/,2,19,3,109.9,109790100.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/308344456/,11,19,3,139.5,90000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/307076754/,13,30,3,56.05,16419020.0,Рязанский проспект
developer,https://www.cian.ru/sale/flat/297177149/,43,47,3,79.1,32036687.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/298534721/,2,4,3,140.0,193897389.0,Трубная
real_estate_agent,https://www.cian.ru/sale/flat/290884000/,3,24,3,107.6,73000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308426679/,45,55,3,79.9,31900000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307252068/,6,16,3,158.0,205000000.0,Полянка
developer,https://www.cian.ru/sale/flat/306792361/,3,6,3,88.3,54870000.0,
real_estate_agent,https://www.cian.ru/sale/flat/303967965/,3,6,3,112.5,85000000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/307639239/,13,17,3,78.5,25990000.0,Пролетарская
developer,https://www.cian.ru/sale/flat/297913031/,3,8,3,108.5,111429500.0,Хорошёво
realtor,https://www.cian.ru/sale/flat/308239535/,16,67,3,115.4,135000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/303542659/,7,25,3,99.0,66900000.0,Аминьевская
developer,https://www.cian.ru/sale/flat/305596602/,2,29,3,81.4,25775908.0,Волгоградский проспект
real_estate_agent,https://www.cian.ru/sale/flat/309009528/,3,4,3,65.0,48000000.0,Сухаревская
real_estate_agent,https://www.cian.ru/sale/flat/308709751/,4,5,3,64.8,39990000.0,Технопарк
developer,https://www.cian.ru/sale/flat/301259721/,19,42,3,65.9,30201484.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/300788449/,14,22,3,84.0,45000000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/306638926/,10,36,3,77.7,28500000.0,Речной вокзал
developer,https://www.cian.ru/sale/flat/308704626/,16,17,3,55.7,29722212.0,Электрозаводская
real_estate_agent,https://www.cian.ru/sale/flat/308899839/,7,12,3,99.4,59000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/309063539/,9,38,3,58.8,26720000.0,Ростокино
real_estate_agent,https://www.cian.ru/sale/flat/298921121/,4,5,3,131.0,215000000.0,Чистые пруды
real_estate_agent,https://www.cian.ru/sale/flat/306564372/,2,9,3,123.0,135000000.0,Киевская
developer,https://www.cian.ru/sale/flat/306733024/,3,28,3,82.97,35319623.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/303778588/,2,4,3,109.0,142000000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/307135110/,9,20,3,64.56,26640000.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/305256098/,36,37,3,66.0,43900000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/259124233/,13,13,3,99.0,66000000.0,Серпуховская
developer,https://www.cian.ru/sale/flat/304955209/,7,20,3,56.27,19694500.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/304298409/,19,22,3,103.2,38999999.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/304531882/,9,9,3,80.0,42500000.0,Кунцевская
developer,https://www.cian.ru/sale/flat/303859420/,3,13,3,71.3,24567484.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307277199/,5,24,3,150.0,68500000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/308136515/,6,12,3,120.9,72200000.0,Проспект Мира
developer,https://www.cian.ru/sale/flat/309056718/,30,64,3,67.5,21875967.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/309080101/,25,30,3,134.0,68000000.0,Проспект Вернадского
real_estate_agent,https://www.cian.ru/sale/flat/298976152/,5,12,3,74.4,49000000.0,Спортивная
developer,https://www.cian.ru/sale/flat/308713645/,2,9,3,66.7,19365067.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/306551190/,10,39,3,81.3,41800000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/307260656/,9,11,3,95.5,53000000.0,Раменки
developer,https://www.cian.ru/sale/flat/306568032/,3,26,3,61.8,33186600.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/293100672/,2,5,3,207.4,435330900.0,Лубянка
real_estate_agent,https://www.cian.ru/sale/flat/304746789/,4,17,3,76.2,29800000.0,Народное Ополчение
developer,https://www.cian.ru/sale/flat/300699954/,5,28,3,75.9,28151310.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/306547189/,2,19,3,99.0,53000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/303476382/,8,20,3,58.96,28000000.0,Технопарк
developer,https://www.cian.ru/sale/flat/308937722/,10,29,3,83.5,36385292.0,Нагатинский Затон
real_estate_agent,https://www.cian.ru/sale/flat/307960807/,6,33,3,97.7,36990000.0,Плющево
real_estate_agent,https://www.cian.ru/sale/flat/307143307/,14,19,3,114.2,55000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/307760315/,10,15,3,80.0,85000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308999030/,2,4,3,140.0,193897389.0,Трубная
developer,https://www.cian.ru/sale/flat/304447895/,16,53,3,84.2,33007074.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/303707014/,13,16,3,128.0,81000000.0,Проспект Вернадского
real_estate_agent,https://www.cian.ru/sale/flat/297834603/,11,38,3,109.0,40000000.0,Ростокино
real_estate_agent,https://www.cian.ru/sale/flat/305062332/,14,17,3,169.5,200000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/298973372/,14,36,3,96.0,56000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/304953407/,2,19,3,76.8,30996125.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/304734989/,13,24,3,64.8,22900000.0,Верхние котлы
real_estate_agent,https://www.cian.ru/sale/flat/305062348/,14,20,3,132.5,125000000.0,Воробьёвы горы
developer,https://www.cian.ru/sale/flat/299472912/,12,26,3,73.6,34281682.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/306015213/,13,14,3,71.0,39180000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/307272760/,13,25,3,88.4,97000000.0,Матвеевская
developer,https://www.cian.ru/sale/flat/307962179/,5,48,3,56.42,18057633.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/305671722/,3,14,3,97.0,85000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/296779510/,2,7,3,108.0,48500000.0,Менделеевская
developer,https://www.cian.ru/sale/flat/303141905/,19,25,3,70.6,37550310.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/305931351/,39,56,3,79.7,29999999.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303789385/,17,23,3,96.0,39900000.0,Профсоюзная
developer,https://www.cian.ru/sale/flat/304291420/,13,24,3,91.4,46284960.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/307887666/,6,19,3,153.8,108000000.0,Университет
real_estate_agent,https://www.cian.ru/sale/flat/308008345/,4,21,3,99.0,140000000.0,Шаболовская
developer,https://www.cian.ru/sale/flat/300878939/,11,12,3,69.2,39198409.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/309081123/,12,14,3,75.0,44988700.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/306392868/,3,14,3,115.8,130000000.0,Спортивная
developer,https://www.cian.ru/sale/flat/305914445/,2,33,3,65.8,27682060.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/308872984/,24,36,3,82.4,75000000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/306391887/,20,22,3,80.0,28900000.0,Славянский бульвар
developer,https://www.cian.ru/sale/flat/300728860/,34,41,3,92.02,73984080.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/305021381/,5,21,3,83.0,91300000.0,Шаболовская
real_estate_agent,https://www.cian.ru/sale/flat/307361729/,7,18,3,118.0,45500000.0,Молодёжная
developer,https://www.cian.ru/sale/flat/302706976/,2,29,3,69.8,30293200.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/305148214/,10,34,3,102.6,133000000.0,Поклонная
official_representative,https://www.cian.ru/sale/flat/309103107/,27,52,3,124.0,118000000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/301041609/,2,41,3,66.0,47823108.0,Петровский Парк
real_estate_agent,https://www.cian.ru/sale/flat/294650793/,62,77,3,111.0,149000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/306106929/,5,9,3,80.0,22500000.0,Митино
real_estate_agent,https://www.cian.ru/sale/flat/304247053/,6,17,3,112.6,93000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/303951960/,6,17,3,82.7,39000000.0,Петровский Парк
developer,https://www.cian.ru/sale/flat/300708046/,2,32,3,70.3,18319850.0,Стахановская
real_estate_agent,https://www.cian.ru/sale/flat/300695923/,6,15,3,77.0,42000000.0,Кунцевская
developer,https://www.cian.ru/sale/flat/290294254/,6,28,3,61.1,16497000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/307089787/,28,30,3,77.8,30500000.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/308344454/,3,37,3,77.0,42000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307783036/,8,12,3,94.6,54000000.0,Шаболовская
real_estate_agent,https://www.cian.ru/sale/flat/301266879/,25,75,3,187.9,120000000.0,Деловой центр
developer,https://www.cian.ru/sale/flat/293007285/,6,36,3,61.7,17584500.0,Ростокино
real_estate_agent,https://www.cian.ru/sale/flat/308338964/,2,6,3,131.1,110000000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/308054572/,14,19,3,115.0,55000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/305097068/,4,13,3,82.9,43000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/307084095/,21,25,3,62.2,35000000.0,Рабочий посёлок
developer,https://www.cian.ru/sale/flat/306741441/,7,16,3,64.3,30230034.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/306360333/,6,37,3,76.0,47500000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/290411907/,2,4,3,219.2,592754072.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/306272049/,5,8,3,130.0,110000000.0,Третьяковская
real_estate_agent,https://www.cian.ru/sale/flat/305059234/,5,5,3,80.3,29500000.0,Марьина Роща
developer,https://www.cian.ru/sale/flat/308125197/,9,33,3,69.7,25684450.0,Новохохловская
real_estate_agent,https://www.cian.ru/sale/flat/296106332/,4,8,3,69.8,66216004.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/286514413/,5,6,3,78.1,72555150.0,Маяковская
developer,https://www.cian.ru/sale/flat/308079146/,2,44,3,69.6,21207398.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/307811705/,18,25,3,92.0,34000000.0,Говорово
real_estate_agent,https://www.cian.ru/sale/flat/305017611/,2,11,3,65.0,52900000.0,Раменки
developer,https://www.cian.ru/sale/flat/297413615/,2,14,3,104.6,26441040.0,Тёплый Стан
real_estate_agent,https://www.cian.ru/sale/flat/295848895/,2,6,3,118.7,214999900.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/305578530/,3,4,3,125.5,140000000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/296106392/,4,6,3,219.4,318126818.0,Кропоткинская
homeowner,https://www.cian.ru/sale/flat/306063858/,4,5,3,72.2,17750000.0,Новогиреево
real_estate_agent,https://www.cian.ru/sale/flat/302345285/,1,12,3,71.5,18500000.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/307771676/,12,14,3,79.5,19440000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/304195890/,5,5,3,72.5,24300000.0,Аэропорт
